CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,P_Area_km2
570,-3.96803,5.29617,0.37812,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.37812
571,-5.14881,6.84095,259.698,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,259.698
572,-3.38467,5.30036,105.37952,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,22.30481
572,-3.38467,5.30036,105.37952,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,83.07471
574,-3.97089,5.36474,0.58835,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.58835
575,-6.19015,10.36224,516.24679,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,516.24679
576,-3.92274,5.35884,4.03265,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,4.03265
577,-4.18986,6.64537,234.7308,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,2.74379
577,-4.18986,6.64537,234.7308,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,231.98701
578,-6.56854,8.39649,1970.03428,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,1970.03428
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,492.40137
580,-3.96428,5.25372,0.55934,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.55934
581,-6.22362,7.32934,406.84035,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,405.8726
581,-6.22362,7.32934,406.84035,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,0.96774
582,-6.19027,9.88316,1018.48308,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1018.48308
583,-5.10173,8.15041,276.2923,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,276.2923
584,-4.10786,5.36651,1.81484,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.81484
585,-5.0047,7.68426,51.96306,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,51.96306
586,-3.16317,5.89888,312.01845,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,11.73745
586,-3.16317,5.89888,312.01845,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,300.281
587,-3.88834,6.38769,164.31853,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,164.31853
588,-6.65719,7.16472,311.94092,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,311.94092
589,-6.51092,6.83077,81.96527,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,81.96527
590,-3.98813,5.42697,1.80898,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.80898
591,-3.99902,5.29149,0.87824,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.87824
592,-6.55413,5.3972,130.04499,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,130.04499
593,-3.59354,6.73757,148.3267,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,148.3267
594,-4.63279,6.74012,189.311,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,189.311
595,-3.92508,7.45964,591.81751,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,591.81751
596,-2.99732,5.56565,240.75926,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,240.75926
597,-6.53855,5.25905,139.14938,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,139.14938
598,-3.35763,5.48661,303.57003,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,8.71138
598,-3.35763,5.48661,303.57003,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,294.85865
599,-5.9375,6.23903,208.83135,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,208.83135
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,163.71004
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,44.38369
601,-5.27624,6.78185,32.71829,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,32.71829
602,-6.4732,9.75921,701.66763,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,701.66763
603,-5.43312,9.30823,603.74726,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,453.16213
603,-5.43312,9.30823,603.74726,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,150.58513
604,-5.36103,5.85231,161.45655,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,161.45655
605,-5.08948,7.4737,227.19773,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,0.26415
605,-5.08948,7.4737,227.19773,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,226.93358
606,-6.66091,6.0228,256.25778,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,256.25778
607,-5.61011,6.65325,348.37922,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,304.37175
607,-5.61011,6.65325,348.37922,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,44.00747
608,-4.59598,9.17082,7801.66084,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,5302.28829
608,-4.59598,9.17082,7801.66084,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,522.39336
608,-4.59598,9.17082,7801.66084,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,1976.9792
609,-6.10315,7.75953,952.53861,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,106.87798
609,-6.10315,7.75953,952.53861,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,777.40489
609,-6.10315,7.75953,952.53861,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,68.25575
610,-6.64281,6.1782,193.85567,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,193.40622
610,-6.64281,6.1782,193.85567,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,0.44945
611,-5.63055,9.45349,12.33264,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,12.33264
612,-5.6234,9.42033,167.90749,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,167.90749
613,-7.45753,8.50366,1350.68695,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,1350.68223
613,-7.45753,8.50366,1350.68695,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,0.00471
614,-5.47422,7.01351,301.03562,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,271.34858
614,-5.47422,7.01351,301.03562,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,29.68703
615,-5.61558,5.71696,175.73527,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,175.73527
616,-5.02997,7.74399,118.75511,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,118.75511
617,-7.15803,4.64042,314.0544,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,314.0544
618,-4.12693,6.69583,112.14282,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,112.14282
619,-2.89407,5.50817,389.4101,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,389.4101
620,-3.49336,5.28325,133.31539,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,129.75608
620,-3.49336,5.28325,133.31539,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,3.55931
621,-5.45356,6.60173,295.43285,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,29.40501
621,-5.45356,6.60173,295.43285,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,14.20433
621,-5.45356,6.60173,295.43285,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,251.82351
622,-3.54247,7.81027,729.31921,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,5.97002
622,-3.54247,7.81027,729.31921,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,723.34919
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,30.97678
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,486.77796
624,-5.68791,5.84314,72.29203,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,72.29203
625,-4.09114,5.34608,0.46336,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.46336
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,230.7316
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,2.08417
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,57.9022
627,-7.21522,7.23114,586.2751,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,576.23085
627,-7.21522,7.23114,586.2751,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,10.04425
628,-3.95544,5.2963,0.73968,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.73968
629,-3.26713,7.55024,731.90574,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,731.90574
630,-5.82622,7.76463,1006.33565,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,266.81176
630,-5.82622,7.76463,1006.33565,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,0.17667
630,-5.82622,7.76463,1006.33565,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,739.34721
631,-6.42427,9.87601,266.64705,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,266.64705
632,-4.06012,5.31821,3.15647,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,3.15647
633,-4.7229,6.15226,461.49406,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,42.28752
633,-4.7229,6.15226,461.49406,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,410.00877
633,-4.7229,6.15226,461.49406,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,9.19777
634,-6.49981,5.79164,159.24178,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,159.24178
635,-7.5463,7.7121,1201.55675,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,12.1856
635,-7.5463,7.7121,1201.55675,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,1189.37115
636,-5.19887,6.53935,141.19308,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,141.19308
637,-4.87138,6.33257,469.68607,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,457.17121
637,-4.87138,6.33257,469.68607,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,4.36929
637,-4.87138,6.33257,469.68607,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,8.14557
638,-4.39867,5.33207,33.32231,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,33.32231
639,-6.62666,5.42035,124.11248,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,124.11248
640,-3.21182,5.39003,91.65917,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,91.65917
641,-6.35018,5.1427,196.11525,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,196.11525
642,-4.02095,5.35746,0.13961,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.13961
643,-2.79948,8.0353,49.5425,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,49.5425
644,-5.05571,9.59777,1849.186,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1849.186
646,-4.11574,5.32393,5.51901,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,5.51901
647,-3.99165,5.31347,1.14433,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.14433
648,-5.70526,6.22136,317.53199,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,104.59571
648,-5.70526,6.22136,317.53199,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,212.93628
649,-5.68231,5.8562,145.58631,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,145.58631
650,-3.97676,5.28469,0.69016,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.69016
651,-5.20995,9.58372,73.62564,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,73.62564
652,-4.15897,5.9765,176.78714,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,176.78714
653,-2.98129,8.2876,811.62007,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,811.62007
654,-3.96823,7.0642,173.44231,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,173.44231
655,-3.45973,5.33576,110.31353,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,89.16884
655,-3.45973,5.33576,110.31353,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,21.14469
656,-4.01914,5.36071,0.30619,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.30619
657,-3.97012,5.37289,0.81211,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.81211
658,-5.29722,5.20065,311.88377,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,181.89009
658,-5.29722,5.20065,311.88377,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,129.99368
659,-3.9758,5.41814,9.68685,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,9.68685
660,-6.31988,6.31404,122.1069,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,82.74497
660,-6.31988,6.31404,122.1069,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,39.36193
661,-4.09424,5.3342,0.63716,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.63716
662,-7.54355,7.3959,30.82421,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,30.82421
663,-6.47702,5.91526,96.98221,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,96.98221
664,-6.36245,5.97814,90.13324,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,87.91586
664,-6.36245,5.97814,90.13324,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,2.21737
665,-3.7346,5.20874,3.71327,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,3.71327
666,-6.60287,6.8602,157.14625,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,157.14625
667,-6.83948,6.11504,262.69332,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,262.69332
668,-7.55909,7.12453,384.70802,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,384.70802
669,-4.03564,5.3145,1.5942,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.5942
670,-4.09802,5.31668,1.68999,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.68999
671,-5.27738,6.96619,118.67029,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,118.67029
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,210.58887
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.63455
673,-5.03483,7.09247,174.12434,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,174.12434
674,-4.46471,5.41264,125.42679,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,125.42679
675,-5.21883,8.03,463.49373,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,463.49373
676,-4.89376,6.57476,400.4845,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,295.4599
676,-4.89376,6.57476,400.4845,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,105.0246
677,-6.73064,6.52535,306.31384,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,306.31384
678,-4.33608,5.80707,191.95042,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,191.95042
679,-6.78079,6.28588,374.75926,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,94.98654
679,-6.78079,6.28588,374.75926,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,279.77272
680,-6.22495,7.08731,245.47008,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,57.39962
680,-6.22495,7.08731,245.47008,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,188.07045
681,-3.99204,5.29614,0.45653,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.45653
682,-4.00608,5.40204,0.37821,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.37821
683,-6.42082,5.66865,376.08953,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,376.08953
684,-4.07577,5.38108,8.52094,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,8.52094
685,-4.01845,5.38497,1.91257,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.91257
686,-6.91038,9.61964,1835.32632,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,176.52679
686,-6.91038,9.61964,1835.32632,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,1658.79953
687,-3.02658,5.39194,158.54635,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,158.54635
688,-3.30666,5.12829,76.45641,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,76.45641
689,-4.05198,5.3471,0.96052,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.96052
690,-3.9892,5.30056,0.40831,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.40831
691,-6.04864,6.01381,97.1038,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,97.1038
692,-6.12058,6.10196,175.93304,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,175.93304
693,-5.20183,10.12742,606.05242,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,606.05242
694,-7.90528,7.19224,530.1418,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,530.1418
695,-3.97663,5.35394,0.57384,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.57384
696,-4.06651,5.36105,0.84363,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.84363
697,-7.54932,7.41145,42.80378,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,42.80378
698,-7.57489,7.37297,103.37335,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,103.37335
699,-5.91833,7.40023,193.08893,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,193.08893
700,-7.60791,7.62034,380.90873,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,380.90873
701,-3.97546,5.36377,0.47915,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.47915
702,-6.18802,8.05751,778.37055,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,778.37055
703,-3.95904,5.28247,2.01826,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.01826
704,-3.30262,6.81658,300.291,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,300.291
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,324.46915
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,410.34238
706,-2.72293,8.60493,2193.27438,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,2193.27438
707,-3.95347,5.30295,0.70761,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.70761
708,-3.40597,5.15596,71.44786,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,23.9842
708,-3.40597,5.15596,71.44786,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,47.46366
709,-5.24334,6.82205,22.26905,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,22.26905
710,-4.09868,5.34174,0.6659,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.6659
711,-6.49954,7.92181,913.86893,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,863.07716
711,-6.49954,7.92181,913.86893,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,50.79176
712,-6.49768,5.02188,139.25862,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,139.25862
713,-6.39711,6.09142,293.87376,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,113.2056
713,-6.39711,6.09142,293.87376,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,180.66816
714,-3.97298,5.27773,0.56561,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.56561
715,-4.35322,7.47999,966.47709,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,950.6363
715,-4.35322,7.47999,966.47709,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,15.84079
716,-4.35091,6.47009,490.60808,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,7.39399
716,-4.35091,6.47009,490.60808,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,483.21409
717,-5.91028,9.95933,1222.95647,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1222.95647
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,47.12028
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,151.53523
719,-6.56436,5.39928,48.20678,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,48.20678
720,-3.9869,5.35294,0.92374,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.92374
721,-3.32607,5.18737,135.60401,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.866
721,-3.32607,5.18737,135.60401,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,134.73801
722,-3.74586,5.51104,105.66596,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,105.66596
723,-7.27146,4.53905,309.96987,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,309.96987
724,-4.08983,5.33062,0.67669,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.67669
725,-3.98115,5.28791,0.33623,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.33623
726,-3.99692,5.33878,0.52248,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.52248
727,-3.94806,5.30186,1.06324,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.06324
728,-4.01033,5.43372,0.44804,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.44804
729,-3.97711,5.26297,1.49411,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.49411
730,-3.90163,6.04237,91.31091,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,91.31091
731,-3.99212,5.3307,0.83987,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.83987
732,-4.00517,5.32725,0.1009,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.1009
733,-4.00469,5.32661,0.42355,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.42355
734,-4.02278,5.34897,0.10566,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.10566
735,-4.01296,5.322,0.07748,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.07748
736,-4.01966,5.30323,2.65748,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.65748
738,-4.01829,5.31585,0.1143,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.1143
739,-4.02298,5.32823,0.06836,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.06836
741,-4.01361,5.32195,0.02639,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.02639
742,-4.02586,5.31734,0.79029,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.79029
744,-4.02013,5.32633,0.05755,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.05755
745,-4.02081,5.33089,0.25894,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.25894
746,-4.01671,5.32192,0.05536,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.05536
747,-4.01486,5.31764,0.1133,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.1133
748,-4.08897,5.37554,1.23485,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.23485
750,-3.97731,5.29965,0.47384,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.47384
751,-4.05421,5.35642,2.42076,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.42076
752,-7.80106,9.93639,3483.2596,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,3483.2596
753,-6.58516,6.47477,92.96876,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,92.96876
754,-4.02527,5.35651,0.11161,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.11161
755,-4.01464,5.36507,0.93219,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.93219
756,-4.0155,5.35339,0.579,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.579
757,-3.81531,6.19877,106.65051,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,106.65051
758,-3.90936,5.23996,0.41418,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.41418
759,-5.04626,7.6718,7.39264,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,7.39264
760,-3.67639,5.18427,37.25673,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,37.25673
761,-6.84649,7.08947,355.45005,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,355.45005
762,-5.64969,9.46082,557.70295,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,557.70295
