CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,P_Area_km2
1237,-4.08655,5.35042,0.56703,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.56703
568,-4.04805,5.35436,1.87213,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.87213
965,-6.71532,7.4272,476.44833,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,476.44833
665,-3.7346,5.20874,3.71327,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.71327
273,-5.27874,6.86776,13.60109,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,13.60109
567,-5.88051,8.95747,1070.34135,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,1070.34135
94,-4.06705,5.36684,3.87394,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.87394
629,-3.26713,7.55024,731.90574,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,731.90574
1047,-3.99323,5.35492,0.73909,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.73909
386,-7.30751,5.37985,862.01958,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,825.69473
386,-7.30751,5.37985,862.01958,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,36.32485
187,-3.96044,5.33662,1.35313,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.35313
795,-4.4406,6.71065,242.59241,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,208.70671
795,-4.4406,6.71065,242.59241,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,33.8857
1046,-6.1484,7.5487,257.05165,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,254.94491
1046,-6.1484,7.5487,257.05165,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,2.10674
149,-7.2145,6.89785,479.09247,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,318.04065
149,-7.2145,6.89785,479.09247,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,161.05182
1054,-6.40686,6.81041,126.40388,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,126.40388
1029,-3.95642,5.38399,4.01744,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,4.01744
973,-6.65127,4.77803,8.12856,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,8.12856
777,-3.98893,5.36329,0.49999,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.49999
1042,-7.1747,8.47557,2222.70147,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,115.75714
1042,-7.1747,8.47557,2222.70147,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,1075.58767
1042,-7.1747,8.47557,2222.70147,57,CIV,Côte d'Ivoire,2,Bafing,3,Touba,Département,Department,,,1031.35665
553,-4.81095,5.27757,230.36803,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,81.18233
553,-4.81095,5.27757,230.36803,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,149.1857
931,-5.92343,5.28762,283.17204,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,283.17204
435,-4.0069,5.39432,1.11065,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.11065
398,-7.3357,6.73604,67.10898,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,67.10898
8,-3.9117,5.85801,259.26427,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,156.47024
8,-3.9117,5.85801,259.26427,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,102.79403
137,-4.08878,5.313,0.97441,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.97441
711,-6.49954,7.92181,913.86893,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,863.07716
711,-6.49954,7.92181,913.86893,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,50.79176
937,-5.7037,6.46048,220.32187,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,16.37034
937,-5.7037,6.46048,220.32187,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,11.40825
937,-5.7037,6.46048,220.32187,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,192.54328
89,-3.76525,6.23048,201.74751,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,201.74751
1098,-6.46502,6.94514,100.17789,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,100.17789
605,-5.08948,7.4737,227.19773,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,186.20418
605,-5.08948,7.4737,227.19773,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,40.7294
605,-5.08948,7.4737,227.19773,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,0.26415
1187,-6.77645,6.78692,315.76981,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,315.76981
622,-3.54247,7.81027,729.31921,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,13.3673
622,-3.54247,7.81027,729.31921,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,5.97002
622,-3.54247,7.81027,729.31921,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,709.98189
431,-4.07319,5.34865,0.43562,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.43562
907,-5.27597,6.81898,2.12644,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,2.12644
521,-7.48858,6.54446,236.80946,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,236.80946
12,-4.01875,5.4207,0.25375,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.25375
479,-6.65801,5.69381,178.33374,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,178.33374
516,-6.94292,6.74081,261.92283,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,83.68095
516,-6.94292,6.74081,261.92283,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,177.8006
516,-6.94292,6.74081,261.92283,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,0.44127
1149,-4.07824,5.34235,0.57484,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.57484
627,-7.21522,7.23114,586.2751,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,452.33712
627,-7.21522,7.23114,586.2751,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,123.89373
627,-7.21522,7.23114,586.2751,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,10.04425
708,-3.40597,5.15596,71.44786,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,47.46366
708,-3.40597,5.15596,71.44786,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,23.9842
1025,-4.00063,5.3346,0.35385,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.35385
811,-4.09409,5.37052,0.83793,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.83793
1030,-4.01997,5.32783,0.07628,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.07628
704,-3.30262,6.81658,300.291,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,157.04245
704,-3.30262,6.81658,300.291,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,143.24855
1144,-3.63028,5.25206,63.23679,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,63.23679
226,-3.98142,5.39893,0.45715,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.45715
343,-5.92821,6.10866,49.30103,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,49.30103
792,-4.76944,5.85524,190.77714,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,190.77714
669,-4.03564,5.3145,1.5942,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.5942
583,-5.10173,8.15041,276.2923,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,276.2923
335,-3.9658,7.05564,27.63119,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,27.61833
335,-3.9658,7.05564,27.63119,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,0.01286
1014,-2.68734,8.13737,972.61162,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,972.61162
127,-5.11824,6.78352,208.30255,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,108.28235
127,-5.11824,6.78352,208.30255,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,100.02021
670,-4.09802,5.31668,1.68999,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.68999
153,-6.03692,5.54863,477.58897,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,118.94388
153,-6.03692,5.54863,477.58897,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,358.64508
257,-6.55788,9.5217,1979.79472,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,5.22533
257,-6.55788,9.5217,1979.79472,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,1974.56939
1053,-5.71586,5.95243,245.82574,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,245.82574
995,-3.99964,5.37177,0.62512,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.62512
62,-5.50222,6.34666,137.71581,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,137.71581
644,-5.05571,9.59777,1849.186,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,1849.186
1152,-3.69119,8.09256,1892.22215,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,43,Dabakala,Département,Department,,,3.73845
1152,-3.69119,8.09256,1892.22215,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,1628.54022
1152,-3.69119,8.09256,1892.22215,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,Département,Department,,,259.94348
66,-3.06638,5.67865,104.18266,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,104.18266
1231,-4.0144,5.32095,0.07715,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.07715
443,-3.97199,5.31108,1.88409,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.88409
806,-5.75623,5.69594,417.74136,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,26.78004
806,-5.75623,5.69594,417.74136,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,390.96132
1036,-3.99796,5.33512,0.30838,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.30838
697,-7.54932,7.41145,42.80378,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,42.80378
293,-7.62726,6.1936,1332.82392,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,1332.82392
1041,-5.28151,6.69812,165.12165,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,11.15036
1041,-5.28151,6.69812,165.12165,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,153.9713
971,-5.14136,9.86594,643.25691,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,643.25691
954,-6.79735,5.82488,188.57672,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,188.57672
642,-4.02095,5.35746,0.13961,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.13961
872,-7.30173,5.55654,1118.07202,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,688.8851
872,-7.30173,5.55654,1118.07202,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,429.18692
918,-4.32055,6.08949,221.18112,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,221.18112
388,-7.0676,4.9339,1009.93505,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,422.79806
388,-7.0676,4.9339,1009.93505,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,587.13699
986,-4.93111,6.07042,332.0079,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,24.75756
986,-4.93111,6.07042,332.0079,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,307.25034
602,-6.4732,9.75921,701.66763,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,701.66763
1107,-5.72954,10.38016,529.7022,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,296.44608
1107,-5.72954,10.38016,529.7022,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,233.25613
883,-4.06285,5.34573,0.42279,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.42279
392,-3.30314,9.80288,6021.65283,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,Département,Department,,,6021.65283
370,-3.48976,6.73924,37.88698,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,37.88698
702,-6.18802,8.05751,778.37055,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,669.74745
702,-6.18802,8.05751,778.37055,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,108.6231
1055,-7.43772,5.91089,1417.57678,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,1417.57678
201,-6.14542,6.20806,164.60857,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,164.60857
222,-6.20083,6.38557,211.43502,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,0.80048
222,-6.20083,6.38557,211.43502,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,210.63454
393,-5.61529,6.99896,249.87115,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,249.87115
1180,-5.46719,5.76957,146.64291,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,136.01712
1180,-5.46719,5.76957,146.64291,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,10.62578
120,-3.81207,5.97372,451.67114,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,334.90806
120,-3.81207,5.97372,451.67114,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,116.76308
461,-7.51002,4.9917,343.79305,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,343.79305
598,-3.35763,5.48661,303.57003,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,294.85865
598,-3.35763,5.48661,303.57003,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,8.71138
505,-3.97072,6.02429,93.9337,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,90.10231
505,-3.97072,6.02429,93.9337,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,3.83139
561,-3.90031,5.24282,2.06537,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.06537
112,-4.0598,7.13957,370.15556,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,332.6969
112,-4.0598,7.13957,370.15556,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,37.45866
463,-7.13925,6.46096,990.1839,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,454.56909
463,-7.13925,6.46096,990.1839,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,287.04796
463,-7.13925,6.46096,990.1839,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,12.27851
463,-7.13925,6.46096,990.1839,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,236.28834
713,-6.39711,6.09142,293.87376,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,180.66816
713,-6.39711,6.09142,293.87376,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,113.2056
267,-4.22151,6.65499,55.4125,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,55.4125
196,-4.0239,5.33385,0.35787,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.35787
102,-3.97267,5.33884,1.00997,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.00997
748,-4.08897,5.37554,1.23485,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.23485
122,-4.9843,6.49995,170.73699,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,170.73699
614,-5.47422,7.01351,301.03562,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,29.68703
614,-5.47422,7.01351,301.03562,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,271.34858
78,-5.26029,7.35184,209.74548,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,39.26901
78,-5.26029,7.35184,209.74548,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,165.50882
78,-5.26029,7.35184,209.74548,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,4.96765
17,-3.54335,6.22173,467.50989,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,416.43935
17,-3.54335,6.22173,467.50989,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,51.07054
497,-5.09604,6.14353,241.79249,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,126.42324
497,-5.09604,6.14353,241.79249,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,115.36925
943,-6.62271,4.74054,4.2517,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,4.2517
246,-7.50852,8.7741,1315.88628,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,642.24898
246,-7.50852,8.7741,1315.88628,57,CIV,Côte d'Ivoire,2,Bafing,3,Touba,Département,Department,,,673.6373
265,-6.51694,7.60179,896.82395,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,18.60151
265,-6.51694,7.60179,896.82395,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,878.22244
999,-7.08051,4.67466,176.37832,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,176.37832
470,-3.9361,5.37383,3.80365,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.80365
545,-3.98285,5.30865,1.0563,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.0563
866,-4.01503,5.37469,1.50849,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.50849
546,-3.99791,5.34479,0.54673,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.54673
558,-4.00086,5.32999,0.36629,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.36629
1070,-3.94638,5.34052,1.96914,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.96914
1238,-4.60349,6.6302,207.12802,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,44.49414
1238,-4.60349,6.6302,207.12802,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,162.63389
50,-5.31295,7.65729,508.459,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,122.62788
50,-5.31295,7.65729,508.459,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,161.60214
50,-5.31295,7.65729,508.459,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,224.22898
214,-6.40205,10.196,1297.91063,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,427.84098
214,-6.40205,10.196,1297.91063,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,426.72357
214,-6.40205,10.196,1297.91063,57,CIV,Côte d'Ivoire,14,Savanes,37,Tengréla,Département,Department,,Tingréla,443.34608
989,-7.83981,8.09083,876.72907,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,Département,Department,,,209.31265
989,-7.83981,8.09083,876.72907,57,CIV,Côte d'Ivoire,2,Bafing,3,Touba,Département,Department,,,667.41641
185,-4.45836,6.77943,267.89624,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,31.19045
185,-4.45836,6.77943,267.89624,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,236.70579
536,-6.46277,6.87289,9.02021,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,9.02021
1082,-4.77986,7.40748,240.19472,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,29.07952
1082,-4.77986,7.40748,240.19472,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,211.1152
783,-6.26635,6.36976,98.97488,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,6.99194
783,-6.26635,6.36976,98.97488,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,91.98294
206,-5.01563,6.56248,103.8612,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,103.8612
41,-3.95385,5.36275,1.11222,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.11222
682,-4.00608,5.40204,0.37821,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.37821
106,-3.41525,6.5603,345.57949,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,345.57949
175,-5.98932,6.00817,243.10819,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,243.10819
1000,-4.02345,5.32824,0.11306,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.11306
510,-6.90304,6.20088,191.97283,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,191.97283
395,-5.32508,5.27949,251.40057,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,251.40057
646,-4.11574,5.32393,5.51901,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,5.51901
317,-4.66562,5.32236,297.87534,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,297.87534
1067,-5.97605,6.39119,175.96991,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,168.31085
1067,-5.97605,6.39119,175.96991,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,7.65906
678,-4.33608,5.80707,191.95042,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,191.95042
852,-6.28384,5.67328,123.0729,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,2.3706
852,-6.28384,5.67328,123.0729,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,120.70229
1076,-5.22529,7.14027,149.42102,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,149.42102
939,-5.26827,7.03091,179.44216,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,179.44216
890,-5.6214,10.43473,179.22134,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,179.22134
341,-6.59073,7.31154,193.03875,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,193.03875
356,-5.46584,10.09769,639.1764,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,639.1764
174,-4.13471,8.04059,1579.9826,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,43,Dabakala,Département,Department,,,1112.38876
174,-4.13471,8.04059,1579.9826,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,251.70252
174,-4.13471,8.04059,1579.9826,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,215.89132
309,-4.01361,5.43861,0.2261,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.2261
496,-3.98162,6.97605,136.68981,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,85.31171
496,-3.98162,6.97605,136.68981,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,33.80964
496,-3.98162,6.97605,136.68981,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,17.56846
