CT,lon,lat,O_Area_km2,ID_3,P_Area_km2
1630,-12.17143,14.68493,41.94786,92527,41.94786
1250,-15.12632,14.16591,118.55373,92484,31.60561
1250,-15.12632,14.16591,118.55373,92485,86.94811
1544,-13.04637,15.17261,808.00448,92515,737.30433
1544,-13.04637,15.17261,808.00448,92517,70.70015
136,-17.45326,14.74261,0.16983,92463,0.16983
26,-17.48536,14.72662,0.42941,92463,0.42941
477,-17.22498,14.76713,18.88082,92465,18.88082
1657,-11.56715,12.48465,114.61148,92531,114.61148
1334,-14.58304,15.66219,1119.01385,92522,106.18422
1334,-14.58304,15.66219,1119.01385,92524,6.04193
1334,-14.58304,15.66219,1119.01385,92509,1006.78769
1413,-14.07198,16.15236,167.50175,92522,120.19698
1413,-14.07198,16.15236,167.50175,92524,47.30477
1063,-15.88664,16.47106,139.16143,92521,139.16143
411,-17.32613,14.74218,0.89557,92464,0.89557
1022,-15.89946,14.84802,1.15948,92472,1.15948
1394,-14.21196,14.04864,338.75939,92534,338.75939
1227,-15.27599,16.23686,596.66623,92519,0.00533
1227,-15.27599,16.23686,596.66623,92525,596.66089
100,-17.46111,14.72424,0.14785,92463,0.14785
112,-17.45745,14.74407,0.26154,92463,0.26154
1620,-12.21818,14.71045,65.28457,92527,65.28457
820,-16.26568,12.55935,1.47694,92554,1.47694
1164,-15.54799,14.08676,49.52789,92483,30.65387
1164,-15.54799,14.08676,49.52789,92485,11.50938
1164,-15.54799,14.08676,49.52789,92486,7.36464
921,-16.05242,12.51346,131.57515,92554,131.57515
1387,-14.22698,16.39428,132.34779,92522,132.34779
1609,-12.31763,14.71638,209.63159,92527,188.79613
1609,-12.31763,14.71638,209.63159,92529,20.83546
1451,-13.73361,13.12402,634.26791,92501,455.27814
1451,-13.73361,13.12402,634.26791,92537,178.98977
1073,-15.85222,14.86609,2.97697,92472,2.97697
1642,-11.99621,12.41048,123.25002,92531,123.25002
965,-15.97409,12.9195,166.91364,92549,135.47109
965,-15.97409,12.9195,166.91364,92499,9.70797
965,-15.97409,12.9195,166.91364,92496,21.73458
619,-16.74968,14.55883,66.32291,92538,59.89201
619,-16.74968,14.55883,66.32291,92541,6.43091
1010,-15.90545,14.80129,10.51299,92472,10.51299
393,-17.35251,14.7555,0.5392,92464,0.5392
135,-17.45427,14.72519,0.1593,92463,0.1593
709,-16.49039,16.01149,0.62787,92520,0.62787
983,-15.94611,14.00885,92.0189,92488,2.12372
983,-15.94611,14.00885,92.0189,92489,89.89518
678,-16.57655,15.01249,95.94331,92466,20.89043
678,-16.57655,15.01249,95.94331,92545,75.05288
1097,-15.76741,13.77238,38.54125,92491,38.54125
557,-16.92894,14.79549,0.35075,92542,0.35075
919,-16.09049,14.15595,2.49284,92487,2.49284
1241,-15.23273,14.35609,291.34064,92485,291.34064
872,-16.24402,14.72834,89.53605,92469,41.87073
872,-16.24402,14.72834,89.53605,92470,47.66532
826,-16.25877,12.57614,3.21684,92554,3.21684
1035,-15.88478,14.83925,1.54026,92472,1.54026
400,-17.34676,14.78016,1.02077,92464,1.02077
1050,-15.87419,14.8589,0.20899,92472,0.20899
1362,-14.48518,15.00395,668.47936,92516,300.35977
1362,-14.48518,15.00395,668.47936,92507,368.11959
1564,-12.76822,12.48639,34.79252,92532,34.79252
61,-17.46935,14.67753,0.67152,92463,0.67152
522,-16.97751,14.4271,1.76595,92539,1.76595
602,-16.80261,15.04882,48.49847,92544,47.45538
602,-16.80261,15.04882,48.49847,92547,1.04309
1426,-13.94734,15.24631,1518.69375,92516,1518.69375
1083,-15.80136,15.24603,265.62548,92504,85.20642
1083,-15.80136,15.24603,265.62548,92508,180.41905
367,-17.3704,14.77174,0.39952,92464,0.39952
917,-16.07603,13.63226,118.62558,92492,88.88677
917,-16.07603,13.63226,118.62558,92479,29.73882
163,-17.44975,14.68179,0.17111,92463,0.17111
1203,-15.44549,16.32088,383.96036,92519,212.09975
1203,-15.44549,16.32088,383.96036,92525,171.86061
1298,-14.84455,12.83727,104.14471,92493,88.13062
1298,-14.84455,12.83727,104.14471,92494,15.9534
1298,-14.84455,12.83727,104.14471,92495,0.0607
778,-16.3461,15.0221,129.05614,92466,3.99112
778,-16.3461,15.0221,129.05614,92469,23.33405
778,-16.3461,15.0221,129.05614,92545,1.23545
778,-16.3461,15.0221,129.05614,92546,100.49552
328,-17.39393,14.74861,0.22267,92464,0.22267
1375,-14.32642,12.90557,182.95645,92493,182.95645
18,-17.49164,14.72739,0.38048,92463,0.38048
893,-16.14916,14.17288,98.99374,92487,73.81685
893,-16.14916,14.17288,98.99374,92488,25.17689
44,-17.47522,14.74757,0.85993,92463,0.85993
109,-17.45834,14.67906,0.19673,92463,0.19673
53,-17.47017,14.76046,0.24583,92463,0.24583
296,-17.42103,14.76742,0.24153,92464,0.24153
881,-16.15604,12.94167,178.04888,92549,178.04888
1156,-15.57493,14.56422,199.43883,92480,112.14433
1156,-15.57493,14.56422,199.43883,92485,87.2945
386,-17.35987,14.75076,0.3133,92464,0.3133
1608,-12.37465,12.5078,181.6784,92532,16.69401
1608,-12.37465,12.5078,181.6784,92530,164.98439
1172,-15.53549,13.94669,101.67681,92483,99.77342
1172,-15.53549,13.94669,101.67681,92486,1.90339
1231,-15.22214,16.41398,355.07682,92525,355.07682
1152,-15.58817,13.99144,79.05278,92483,68.73112
1152,-15.58817,13.99144,79.05278,92486,10.32166
1434,-13.91203,13.28301,124.70524,92501,124.70524
1332,-14.64005,13.84456,215.42883,92534,191.24258
1332,-14.64005,13.84456,215.42883,92484,16.68786
1332,-14.64005,13.84456,215.42883,92536,7.49839
1417,-14.03807,15.95593,410.20641,92518,17.95626
1417,-14.03807,15.95593,410.20641,92524,392.25015
205,-17.44351,14.71934,0.30109,92463,0.30109
316,-17.39936,14.66738,0.33404,92463,0.33404
1323,-14.73057,14.45806,251.37323,92484,251.37323
1391,-14.17577,16.48516,78.10502,92522,78.05993
1391,-14.17577,16.48516,78.10502,92523,0.04509
629,-16.7481,15.01359,80.24669,92544,5.46952
629,-16.7481,15.01359,80.24669,92545,5.34385
629,-16.7481,15.01359,80.24669,92547,69.43332
1255,-15.10769,12.73609,151.4713,92500,21.70818
1255,-15.10769,12.73609,151.4713,92494,129.76312
310,-17.4077,14.77093,0.32403,92464,0.32403
962,-16.00876,13.74239,109.67653,92491,30.85861
962,-16.00876,13.74239,109.67653,92492,78.81792
700,-16.49509,14.92921,126.19301,92466,123.80369
700,-16.49509,14.92921,126.19301,92467,0.32604
700,-16.49509,14.92921,126.19301,92545,2.06328
681,-16.51966,12.81957,147.10753,92548,54.00356
681,-16.51966,12.81957,147.10753,92550,93.10397
1358,-14.49059,15.29162,1313.36334,92516,712.31826
1358,-14.49059,15.29162,1313.36334,92507,254.37096
1358,-14.49059,15.29162,1313.36334,92509,346.67412
713,-16.4798,12.86872,99.152,92548,28.25382
713,-16.4798,12.86872,99.152,92550,70.89818
487,-17.1161,14.81989,52.11598,92542,52.11598
528,-16.95031,14.47025,51.02775,92539,48.62903
528,-16.95031,14.47025,51.02775,92540,2.39872
473,-17.23179,14.70624,7.24422,92465,7.24422
311,-17.40651,14.74592,0.5168,92464,0.5168
844,-16.2284,12.79696,4.86991,92551,4.86991
1112,-15.74486,16.00987,544.97062,92519,20.67608
1112,-15.74486,16.00987,544.97062,92511,524.29454
499,-17.08436,14.86398,37.63944,92542,28.5592
499,-17.08436,14.86398,37.63944,92547,9.08024
622,-16.7206,12.95086,104.73823,92548,104.73823
1138,-15.6703,13.6228,51.61788,92490,45.43801
1138,-15.6703,13.6228,51.61788,92491,6.17987
643,-16.66019,14.12551,63.84821,92474,63.84821
173,-17.44872,14.74647,0.19113,92463,0.19113
676,-16.54453,12.44609,198.67881,92552,69.26419
676,-16.54453,12.44609,198.67881,92553,129.30881
676,-16.54453,12.44609,198.67881,92555,0.10581
951,-16.03472,12.90146,124.7336,92549,123.51263
951,-16.03472,12.90146,124.7336,92551,1.22096
1037,-15.88283,14.86013,0.3458,92472,0.3458
1659,-11.53481,12.47692,49.01921,92531,49.01921
402,-17.34505,14.74836,1.35199,92464,1.35199
492,-17.12991,14.71944,30.00798,92465,12.97489
492,-17.12991,14.71944,30.00798,92539,7.21082
492,-17.12991,14.71944,30.00798,92542,9.82228
217,-17.43963,14.67218,0.10584,92463,0.10584
407,-17.33527,14.7838,1.2329,92464,1.2329
174,-17.44816,14.71562,0.16841,92463,0.16841
813,-16.28715,15.58773,155.59616,92514,13.1428
813,-16.28715,15.58773,155.59616,92505,39.65
813,-16.28715,15.58773,155.59616,92513,102.80337
685,-16.49642,15.49231,397.3996,92505,397.3996
1325,-14.70297,16.49154,153.98002,92523,153.98002
1024,-15.89714,14.85939,1.30002,92472,1.30002
805,-16.2747,16.3262,266.46105,92521,266.46105
420,-17.31667,14.77699,1.04081,92464,0.9646
420,-17.31667,14.77699,1.04081,92465,0.07621
1588,-12.51079,14.89279,293.72651,92517,94.38146
1588,-12.51079,14.89279,293.72651,92527,199.34505
110,-17.45699,14.68654,0.22435,92463,0.22435
617,-16.76967,14.01446,45.56952,92540,1.83656
617,-16.76967,14.01446,45.56952,92474,35.50047
617,-16.76967,14.01446,45.56952,92478,8.23249
1225,-15.29871,15.47575,247.95989,92510,247.95989
1558,-12.83138,14.00784,323.34983,92526,323.34983
861,-16.23048,15.62329,1.45693,92513,1.45693
1232,-15.22637,12.82654,138.03962,92498,62.45572
1232,-15.22637,12.82654,138.03962,92500,75.58391
1161,-15.59197,12.72745,130.01776,92498,130.01776
530,-16.95291,14.43332,18.37635,92539,14.43999
530,-16.95291,14.43332,18.37635,92540,3.93636
1539,-12.98928,15.32835,62.97216,92515,0.82993
1539,-12.98928,15.32835,62.97216,92517,62.14222
898,-16.18302,16.04333,398.23407,92514,56.58661
898,-16.18302,16.04333,398.23407,92520,55.37823
898,-16.18302,16.04333,398.23407,92521,196.95972
898,-16.18302,16.04333,398.23407,92511,89.30951
130,-17.45309,14.67673,0.26266,92463,0.26266
221,-17.44021,14.66039,0.34812,92463,0.34812
226,-17.43776,14.66704,0.08532,92463,0.08532
641,-16.69367,15.14175,107.68548,92544,107.58755
641,-16.69367,15.14175,107.68548,92547,0.09793
614,-16.78508,14.84084,81.92327,92543,63.48558
614,-16.78508,14.84084,81.92327,92547,18.43769
1031,-15.8854,14.8633,0.58473,92472,0.58473
57,-17.47086,14.72424,0.20535,92463,0.20535
870,-16.2246,15.63643,10.45354,92513,10.45354
274,-17.42792,14.73985,0.2101,92463,0.2101
931,-16.0745,14.15748,0.91628,92487,0.91628
568,-16.91551,14.77811,1.20955,92542,1.20955
501,-17.06661,14.48116,12.87983,92539,12.87983
1201,-15.45624,12.63006,77.58749,92500,77.58749
1127,-15.6553,16.23845,150.68091,92519,150.68091
574,-16.90923,14.78725,2.17418,92542,2.17418
1352,-14.53754,14.0719,206.02038,92534,183.88821
1352,-14.53754,14.0719,206.02038,92484,22.13217
241,-17.43353,14.65547,0.23961,92463,0.23961
688,-16.54319,15.27255,235.83683,92505,174.59346
688,-16.54319,15.27255,235.83683,92545,41.73946
688,-16.54319,15.27255,235.83683,92546,19.50391
828,-16.24736,15.72334,126.70881,92514,108.84672
828,-16.24736,15.72334,126.70881,92513,17.86208
1188,-15.48931,15.32441,132.67544,92508,132.67544
706,-16.49253,16.018,0.23039,92520,0.23039
134,-17.45528,14.75254,0.16794,92463,0.16794
939,-16.0785,14.50525,75.6967,92482,72.67429
939,-16.0785,14.50525,75.6967,92470,3.0224
939,-16.0785,14.50525,75.6967,92471,0.00001
298,-17.41796,14.76462,0.20812,92464,0.20812
301,-17.41363,14.73805,0.50443,92464,0.50443
506,-17.01704,14.81301,59.89491,92542,39.54134
506,-17.01704,14.81301,59.89491,92547,20.35358
1456,-13.70063,13.49514,214.12391,92501,10.69369
1456,-13.70063,13.49514,214.12391,92537,203.43022
1476,-13.66453,13.76909,1.40822,92535,1.40822
6,-17.5121,14.74841,0.46968,92463,0.46968
1212,-15.37119,12.59017,53.89063,92500,53.89063
1411,-14.05498,12.8922,234.44912,92502,223.41958
1411,-14.05498,12.8922,234.44912,92503,11.02954
1556,-12.90288,12.6593,320.53465,92532,320.53465
822,-16.28503,14.65184,33.38467,92468,0.76208
822,-16.28503,14.65184,33.38467,92470,32.62259
918,-16.09762,14.28312,73.45627,92481,11.48325
918,-16.09762,14.28312,73.45627,92482,54.31854
918,-16.09762,14.28312,73.45627,92487,7.65449
1111,-15.7487,13.875,122.8059,92483,15.55721
1111,-15.7487,13.875,122.8059,92489,45.48016
1111,-15.7487,13.875,122.8059,92491,61.76852
991,-15.91874,12.93572,242.69595,92549,125.93638
991,-15.91874,12.93572,242.69595,92499,32.60821
991,-15.91874,12.93572,242.69595,92496,84.15136
1094,-15.79231,13.76636,34.77454,92491,34.77454
677,-16.54172,14.85189,61.49102,92466,36.76739
677,-16.54172,14.85189,61.49102,92467,24.72362
1066,-15.83601,13.83683,96.5774,92491,96.5774
549,-16.936,14.78895,0.27174,92542,0.27174
753,-16.38119,13.69965,98.42913,92479,98.42913
967,-15.98368,14.14823,100.43487,92481,84.45408
967,-15.98368,14.14823,100.43487,92489,15.98079
180,-17.44684,14.73164,0.28435,92463,0.28435
423,-17.31118,14.74465,1.41351,92464,0.23063
423,-17.31118,14.74465,1.41351,92465,1.18289
353,-17.37919,14.78262,0.31909,92464,0.31909
234,-17.43765,14.70937,0.48724,92463,0.48724
1536,-13.179,12.67506,869.79564,92532,89.473
1536,-13.179,12.67506,869.79564,92537,780.32264
138,-17.45326,14.73863,0.13914,92463,0.13914
1428,-13.95021,16.12849,96.40099,92524,96.40099
1215,-15.36329,12.6611,165.83847,92500,165.83847
389,-17.3578,14.77024,0.59417,92464,0.59417
1586,-12.50016,14.28294,481.37665,92528,413.39198
1586,-12.50016,14.28294,481.37665,92529,67.98467
1425,-13.97867,12.77536,174.94658,92502,7.52284
1425,-13.97867,12.77536,174.94658,92503,167.42374
922,-16.08281,14.15027,0.82346,92487,0.82346
375,-17.36528,14.77719,0.37311,92464,0.37311
547,-16.93466,14.78031,0.4847,92542,0.4847
740,-16.43052,16.0444,22.30179,92520,22.30179
152,-17.45218,14.73677,0.2195,92463,0.2195
1519,-13.30072,15.59252,41.22554,92516,41.22554
1054,-15.87428,14.86664,0.8082,92472,0.8082
436,-17.28513,14.78976,3.97621,92465,3.97621
627,-16.73278,13.87123,84.12443,92478,84.12443
1610,-12.3821,12.95074,530.38646,92533,304.10349
1610,-12.3821,12.95074,530.38646,92530,226.28297
1653,-11.70156,12.69143,406.9119,92531,170.5489
1653,-11.70156,12.69143,406.9119,92533,236.36301
1301,-14.80521,13.80634,229.21084,92484,148.33254
1301,-14.80521,13.80634,229.21084,92536,80.8783
263,-17.43116,14.76027,0.13747,92463,0.13747
761,-16.38296,14.56095,90.80155,92468,9.96601
761,-16.38296,14.56095,90.80155,92470,1.85438
761,-16.38296,14.56095,90.80155,92475,78.98116
435,-17.29868,14.74176,2.29305,92465,2.29305
334,-17.3913,14.74795,0.2716,92464,0.2716
1193,-15.47682,14.20205,201.41218,92485,201.41218
601,-16.81038,14.34649,68.04687,92539,0.58899
601,-16.81038,14.34649,68.04687,92540,67.45788
286,-17.42703,14.70538,0.31656,92463,0.31656
1622,-12.16939,13.60125,1116.89269,92529,1116.89269
720,-16.46746,14.60759,69.15243,92468,54.13922
720,-16.46746,14.60759,69.15243,92538,1.99012
720,-16.46746,14.60759,69.15243,92475,13.02309
408,-17.33399,14.74446,1.86467,92464,1.86467
165,-17.44975,14.67957,0.10772,92463,0.10772
832,-16.27809,15.88744,227.2936,92514,80.14606
832,-16.27809,15.88744,227.2936,92520,147.14755
545,-16.93705,14.78798,0.84866,92542,0.84866
573,-16.90953,14.77947,2.03399,92542,2.03399
882,-16.2125,15.1357,131.60465,92504,95.41448
882,-16.2125,15.1357,131.60465,92506,2.74054
882,-16.2125,15.1357,131.60465,92546,33.44963
496,-17.09043,14.90617,30.40625,92542,9.6199
496,-17.09043,14.90617,30.40625,92547,20.78635
25,-17.48757,14.70724,0.37847,92463,0.37847
784,-16.32506,15.34551,118.18071,92506,113.63465
784,-16.32506,15.34551,118.18071,92546,4.54606
108,-17.45809,14.72162,0.13813,92463,0.13813
865,-16.22197,14.6481,10.83787,92470,10.83787
738,-16.44362,15.95484,58.79675,92520,58.79675
162,-17.44984,14.72416,0.12476,92463,0.12476
34,-17.48086,14.71822,0.39143,92463,0.39143
60,-17.47031,14.71699,0.32821,92463,0.32821
669,-16.60627,14.4081,73.42153,92540,1.66289
669,-16.60627,14.4081,73.42153,92476,71.75864
414,-17.32214,14.73415,0.60202,92464,0.60202
339,-17.38891,14.76888,0.34148,92464,0.34148
1291,-14.91095,16.51539,115.76381,92523,20.68228
1291,-14.91095,16.51539,115.76381,92525,95.08153
366,-17.37359,14.77576,0.34979,92464,0.34979
1510,-13.41377,15.75658,71.85099,92516,71.85099
1076,-15.84162,14.84304,23.78121,92472,23.78121
327,-17.39656,14.75978,0.55002,92464,0.55002
1623,-12.23118,14.45589,35.37111,92529,35.37111
330,-17.39419,14.77586,0.23282,92464,0.23282
191,-17.4447,14.69782,0.28349,92463,0.28349
119,-17.45617,14.734,0.2388,92463,0.2388
355,-17.37875,14.74669,0.39455,92464,0.39455
971,-16.00487,12.71981,44.30273,92499,25.74273
971,-16.00487,12.71981,44.30273,92551,18.56
1573,-12.70087,14.16478,195.47116,92526,134.98887
1573,-12.70087,14.16478,195.47116,92528,60.48229
1360,-14.42147,13.79383,362.89698,92534,224.32212
1360,-14.42147,13.79383,362.89698,92536,138.57486
1059,-15.86813,14.85587,0.39382,92472,0.39382
479,-17.18437,14.78913,28.35645,92465,28.3531
479,-17.18437,14.78913,28.35645,92542,0.00335
733,-16.44496,14.70517,66.84259,92467,37.04277
733,-16.44496,14.70517,66.84259,92468,29.79982
781,-16.33206,16.09615,109.13586,92520,29.40202
781,-16.33206,16.09615,109.13586,92521,79.73384
1177,-15.53646,12.51922,54.6561,92497,54.6561
1234,-15.26455,13.78643,153.84398,92486,153.84398
1132,-15.64606,14.25179,230.27692,92483,62.78872
1132,-15.64606,14.25179,230.27692,92485,167.48821
32,-17.48125,14.70393,0.28785,92463,0.28785
169,-17.448,14.76157,0.18916,92463,0.18916
897,-16.14597,14.32772,107.92984,92482,4.86087
897,-16.14597,14.32772,107.92984,92487,67.19953
897,-16.14597,14.32772,107.92984,92473,35.86944
72,-17.46571,14.72448,0.31561,92463,0.31561
1566,-12.7729,12.51447,103.12514,92532,103.12514
1118,-15.72302,13.77251,98.77022,92483,5.6255
1118,-15.72302,13.77251,98.77022,92491,93.14472
776,-16.32149,14.9002,99.76083,92466,2.17712
776,-16.32149,14.9002,99.76083,92467,2.95742
776,-16.32149,14.9002,99.76083,92469,94.62629
728,-16.46718,12.5462,159.27488,92550,16.99704
728,-16.46718,12.5462,159.27488,92553,47.04044
728,-16.46718,12.5462,159.27488,92555,95.2374
98,-17.45946,14.75225,0.17688,92463,0.17688
722,-16.47842,12.97972,247.57618,92548,229.36736
722,-16.47842,12.97972,247.57618,92549,18.20882
1455,-13.5658,14.64106,3543.57089,92515,1287.14122
1455,-13.5658,14.64106,3543.57089,92516,1815.16348
1455,-13.5658,14.64106,3543.57089,92535,76.4936
1455,-13.5658,14.64106,3543.57089,92528,364.7726
1033,-15.88753,12.53342,127.58611,92497,122.42414
1033,-15.88753,12.53342,127.58611,92498,5.16196
104,-17.45947,14.68077,0.18531,92463,0.18531
943,-16.05519,14.1406,3.93655,92481,0.80632
943,-16.05519,14.1406,3.93655,92487,1.69967
943,-16.05519,14.1406,3.93655,92489,1.43056
59,-17.4689,14.7134,0.20112,92463,0.20112
765,-16.35949,12.46435,114.73519,92555,114.73519
536,-16.94584,14.65982,75.05036,92539,0.05574
536,-16.94584,14.65982,75.05036,92541,74.99461
1569,-12.72946,15.07885,38.66924,92517,38.66924
575,-16.90532,14.76335,12.89655,92541,9.635
575,-16.90532,14.76335,12.89655,92542,3.26155
1420,-14.03304,13.64861,299.1391,92536,299.1391
247,-17.43436,14.67072,0.08872,92463,0.08872
219,-17.44029,14.67455,0.15897,92463,0.15897
392,-17.35509,14.76538,0.50067,92464,0.50067
1477,-13.63873,13.76556,22.95883,92535,22.95883
164,-17.44985,14.74044,0.20614,92463,0.20614
1189,-15.48563,13.05671,287.46519,92498,10.6694
1189,-15.48563,13.05671,287.46519,92496,276.79579
1194,-15.45375,15.34977,182.05336,92508,125.91951
1194,-15.45375,15.34977,182.05336,92509,4.4743
1194,-15.45375,15.34977,182.05336,92510,51.65956
889,-16.18168,15.27724,176.17871,92504,2.56224
889,-16.18168,15.27724,176.17871,92506,173.61647
380,-17.36279,14.76185,0.29272,92464,0.29272
1310,-14.8128,13.98566,93.63699,92484,93.63699
1062,-15.86233,14.84258,4.78432,92472,4.78432
691,-16.51227,14.50899,45.61737,92538,9.2491
691,-16.51227,14.50899,45.61737,92540,0.52145
691,-16.51227,14.50899,45.61737,92476,35.84682
749,-16.41995,14.3061,59.14342,92473,0.09172
749,-16.41995,14.3061,59.14342,92474,1.70564
749,-16.41995,14.3061,59.14342,92476,57.34606
445,-17.2788,14.80382,15.2788,92465,15.2788
532,-16.96001,14.41984,1.06565,92539,1.06565
1036,-15.88253,14.87275,0.78549,92472,0.78549
590,-16.83126,14.7962,50.90327,92541,6.78817
590,-16.83126,14.7962,50.90327,92542,25.54227
590,-16.83126,14.7962,50.90327,92543,18.57283
176,-17.44836,14.75283,0.14646,92463,0.14646
816,-16.26601,12.57238,0.94957,92554,0.94957
9,-17.50704,14.74067,0.99409,92463,0.99409
697,-16.50289,16.04154,6.39475,92520,6.39475
646,-16.67758,14.80334,59.00218,92543,59.00218
1619,-12.31747,13.44769,654.84547,92533,81.83972
1619,-12.31747,13.44769,654.84547,92526,413.04743
1619,-12.31747,13.44769,654.84547,92529,159.95832
648,-16.61705,12.63219,234.29573,92548,172.64624
648,-16.61705,12.63219,234.29573,92550,48.77102
648,-16.61705,12.63219,234.29573,92553,12.87846
1552,-12.87293,15.30861,41.7649,92517,41.7649
434,-17.29987,14.72093,1.31888,92465,1.31888
1501,-13.45115,15.76776,49.32393,92516,49.32393
1003,-15.88631,14.3896,85.74219,92480,48.04984
1003,-15.88631,14.3896,85.74219,92481,15.58475
1003,-15.88631,14.3896,85.74219,92482,22.1076
1143,-15.65589,12.47804,98.46488,92497,96.91818
1143,-15.65589,12.47804,98.46488,92498,1.54671
223,-17.44059,14.74778,0.09995,92463,0.09995
609,-16.80656,14.95361,12.5149,92547,12.5149
607,-16.81996,14.96617,21.5739,92544,14.09165
607,-16.81996,14.96617,21.5739,92547,7.48225
302,-17.4164,14.74466,0.53007,92464,0.53007
802,-16.27941,12.57536,0.89528,92554,0.89528
560,-16.92608,14.77825,0.71663,92542,0.71663
428,-17.30678,14.77939,1.592,92465,1.592
925,-16.11377,15.22224,221.01027,92504,193.7348
925,-16.11377,15.22224,221.01027,92506,27.27548
1195,-15.47387,12.56028,71.18947,92497,33.98863
1195,-15.47387,12.56028,71.18947,92500,37.20084
504,-17.05194,14.45982,6.03379,92539,6.03379
527,-16.96385,14.41664,0.57573,92539,0.57573
1322,-14.75434,13.33592,409.85194,92495,409.85194
1240,-15.15993,13.44999,377.18835,92495,377.18835
1381,-14.33243,13.15414,291.19241,92502,66.8703
1381,-14.33243,13.15414,291.19241,92495,224.3221
1474,-13.67133,13.76192,1.54232,92535,1.54232
99,-17.46072,14.72015,0.11519,92463,0.11519
937,-16.05604,14.12673,16.16738,92487,0.1423
937,-16.05604,14.12673,16.16738,92489,16.02508
22,-17.487,14.75226,0.67676,92463,0.67676
661,-16.66582,15.29324,225.33154,92505,210.73912
661,-16.66582,15.29324,225.33154,92544,14.59242
723,-16.48295,14.55169,62.32599,92538,9.33979
723,-16.48295,14.55169,62.32599,92475,45.83741
723,-16.48295,14.55169,62.32599,92476,7.1488
1211,-15.39743,14.36943,278.23098,92485,278.23098
464,-17.25921,14.70781,0.99515,92465,0.99515
1337,-14.59043,14.23827,156.06821,92534,64.74234
1337,-14.59043,14.23827,156.06821,92484,91.32586
427,-17.30894,14.77634,0.35456,92464,0.00255
427,-17.30894,14.77634,0.35456,92465,0.35201
780,-16.31947,15.45574,138.65282,92505,65.47553
780,-16.31947,15.45574,138.65282,92506,73.17729
852,-16.23509,14.6517,0.78856,92470,0.78856
266,-17.4312,14.73978,0.29725,92463,0.29725
1447,-13.80507,13.60035,162.12991,92501,0.47376
1447,-13.80507,13.60035,162.12991,92536,22.20154
1447,-13.80507,13.60035,162.12991,92537,139.45461
1328,-14.67163,14.09005,180.08222,92484,180.08222
1098,-15.74349,16.19773,182.62619,92519,144.45655
1098,-15.74349,16.19773,182.62619,92511,38.16964
493,-17.10571,14.56493,28.40634,92465,0.00733
493,-17.10571,14.56493,28.40634,92539,28.39901
218,-17.43934,14.75251,0.14663,92463,0.14663
79,-17.46368,14.69529,0.17517,92463,0.17517
803,-16.27708,12.56944,0.37683,92554,0.37683
1364,-14.46235,16.45312,126.63851,92522,6.77302
1364,-14.46235,16.45312,126.63851,92523,119.86549
1406,-14.12566,13.15431,57.10247,92502,57.10247
1496,-13.46387,13.60231,423.45066,92537,128.58701
1496,-13.46387,13.60231,423.45066,92526,294.86366
1246,-15.14695,13.83915,202.0779,92484,99.15539
1246,-15.14695,13.83915,202.0779,92486,102.92251
799,-16.3063,14.35977,97.24056,92487,1.86507
799,-16.3063,14.35977,97.24056,92473,95.37549
1606,-12.42552,12.55949,121.92168,92530,121.92168
305,-17.4142,14.74936,0.57396,92464,0.57396
1043,-15.87807,14.86648,0.38736,92472,0.38736
1528,-13.18261,15.41205,147.07832,92515,144.83535
1528,-13.18261,15.41205,147.07832,92516,2.24297
1136,-15.6492,15.38549,362.92808,92508,349.8417
1136,-15.6492,15.38549,362.92808,92510,4.707
1136,-15.6492,15.38549,362.92808,92511,8.37938
209,-17.44233,14.76256,0.22862,92463,0.22862
1369,-14.39128,12.79034,210.50747,92493,210.50747
1590,-12.47442,13.42525,605.08376,92533,69.66597
1590,-12.47442,13.42525,605.08376,92537,4.90258
1590,-12.47442,13.42525,605.08376,92526,530.5152
410,-17.32863,14.76737,2.51494,92464,2.51494
426,-17.30902,14.77046,1.13263,92464,0.61436
426,-17.30902,14.77046,1.13263,92465,0.51827
388,-17.35439,14.77688,0.46563,92464,0.46563
1452,-13.72964,16.03341,44.56689,92518,44.16632
1452,-13.72964,16.03341,44.56689,92524,0.40057
546,-16.93605,14.77373,1.33045,92542,1.33045
1341,-14.61774,16.27485,773.99095,92522,160.22843
1341,-14.61774,16.27485,773.99095,92523,613.76251
507,-17.03662,14.58366,32.34589,92539,32.34589
593,-16.82817,15.29545,74.60989,92544,74.60989
1624,-12.26992,12.54974,134.08127,92531,16.99601
1624,-12.26992,12.54974,134.08127,92530,117.08526
1597,-12.48689,14.14336,409.93167,92526,338.29475
1597,-12.48689,14.14336,409.93167,92528,26.12096
1597,-12.48689,14.14336,409.93167,92529,45.51596
432,-17.30554,14.77346,0.73284,92465,0.73284
1140,-15.63983,13.05509,34.33637,92496,34.33637
1405,-14.17317,16.05686,476.78846,92522,336.7606
1405,-14.17317,16.05686,476.78846,92524,140.02786
517,-16.99588,14.43374,1.77224,92539,1.77224
970,-15.98331,13.64905,86.95505,92492,86.95505
491,-17.12426,14.91034,26.553,92465,0.75396
491,-17.12426,14.91034,26.553,92542,25.79904
300,-17.41513,14.76245,0.59894,92464,0.59894
1497,-13.50817,13.54926,73.84427,92537,73.84427
1184,-15.53605,16.51162,27.41465,92519,27.41465
960,-16.04801,14.78831,58.15856,92472,58.15856
1014,-15.9351,16.14148,276.8239,92521,137.7133
1014,-15.9351,16.14148,276.8239,92511,139.11061
