CT,lon,lat,O_Area_km2,ID_2,P_Area_km2
897,-16.14597,14.32772,107.92984,31083,35.86944
897,-16.14597,14.32772,107.92984,31085,4.86087
897,-16.14597,14.32772,107.92984,31087,67.19953
72,-17.46571,14.72448,0.31561,31077,0.31561
1566,-12.7729,12.51447,103.12514,31099,103.12514
1118,-15.72302,13.77251,98.77022,31086,5.6255
1118,-15.72302,13.77251,98.77022,31088,93.14472
776,-16.32149,14.9002,99.76083,31080,5.13454
776,-16.32149,14.9002,99.76083,31081,94.62629
728,-16.46718,12.5462,159.27488,31104,16.99704
728,-16.46718,12.5462,159.27488,31105,47.04044
728,-16.46718,12.5462,159.27488,31106,95.2374
98,-17.45946,14.75225,0.17688,31077,0.17688
722,-16.47842,12.97972,247.57618,31104,247.57618
1455,-13.5658,14.64106,3543.57089,31095,3102.30469
1455,-13.5658,14.64106,3543.57089,31098,364.7726
1455,-13.5658,14.64106,3543.57089,31100,76.4936
1033,-15.88753,12.53342,127.58611,31090,127.58611
104,-17.45947,14.68077,0.18531,31077,0.18531
943,-16.05519,14.1406,3.93655,31085,0.80632
943,-16.05519,14.1406,3.93655,31087,3.13023
59,-17.4689,14.7134,0.20112,31077,0.20112
765,-16.35949,12.46435,114.73519,31106,114.73519
536,-16.94584,14.65982,75.05036,31101,0.05574
536,-16.94584,14.65982,75.05036,31102,74.99461
1569,-12.72946,15.07885,38.66924,31095,38.66924
575,-16.90532,14.76335,12.89655,31102,12.89655
1420,-14.03304,13.64861,299.1391,31100,299.1391
247,-17.43436,14.67072,0.08872,31077,0.08872
219,-17.44029,14.67455,0.15897,31077,0.15897
392,-17.35509,14.76538,0.50067,31078,0.50067
1477,-13.63873,13.76556,22.95883,31100,22.95883
164,-17.44985,14.74044,0.20614,31077,0.20614
1189,-15.48563,13.05671,287.46519,31090,287.46519
1194,-15.45375,15.34977,182.05336,31093,182.05336
889,-16.18168,15.27724,176.17871,31092,176.17871
380,-17.36279,14.76185,0.29272,31078,0.29272
1310,-14.8128,13.98566,93.63699,31086,93.63699
1062,-15.86233,14.84258,4.78432,31082,4.78432
691,-16.51227,14.50899,45.61737,31083,35.84682
691,-16.51227,14.50899,45.61737,31101,9.77055
749,-16.41995,14.3061,59.14342,31083,59.14342
445,-17.2788,14.80382,15.2788,31079,15.2788
532,-16.96001,14.41984,1.06565,31101,1.06565
1036,-15.88253,14.87275,0.78549,31082,0.78549
590,-16.83126,14.7962,50.90327,31102,50.90327
176,-17.44836,14.75283,0.14646,31077,0.14646
816,-16.26601,12.57238,0.94957,31106,0.94957
9,-17.50704,14.74067,0.99409,31077,0.99409
697,-16.50289,16.04154,6.39475,31096,6.39475
646,-16.67758,14.80334,59.00218,31102,59.00218
1619,-12.31747,13.44769,654.84547,31098,573.00575
1619,-12.31747,13.44769,654.84547,31099,81.83972
648,-16.61705,12.63219,234.29573,31104,221.41726
648,-16.61705,12.63219,234.29573,31105,12.87846
1552,-12.87293,15.30861,41.7649,31095,41.7649
434,-17.29987,14.72093,1.31888,31079,1.31888
1501,-13.45115,15.76776,49.32393,31095,49.32393
1003,-15.88631,14.3896,85.74219,31085,85.74219
1143,-15.65589,12.47804,98.46488,31090,98.46488
223,-17.44059,14.74778,0.09995,31077,0.09995
609,-16.80656,14.95361,12.5149,31103,12.5149
607,-16.81996,14.96617,21.5739,31103,21.5739
302,-17.4164,14.74466,0.53007,31078,0.53007
802,-16.27941,12.57536,0.89528,31106,0.89528
560,-16.92608,14.77825,0.71663,31102,0.71663
428,-17.30678,14.77939,1.592,31079,1.592
925,-16.11377,15.22224,221.01027,31092,221.01027
1195,-15.47387,12.56028,71.18947,31090,71.18947
504,-17.05194,14.45982,6.03379,31101,6.03379
527,-16.96385,14.41664,0.57573,31101,0.57573
1322,-14.75434,13.33592,409.85194,31089,409.85194
1240,-15.15993,13.44999,377.18835,31089,377.18835
1381,-14.33243,13.15414,291.19241,31089,224.3221
1381,-14.33243,13.15414,291.19241,31091,66.8703
1474,-13.67133,13.76192,1.54232,31100,1.54232
99,-17.46072,14.72015,0.11519,31077,0.11519
937,-16.05604,14.12673,16.16738,31087,16.16738
22,-17.487,14.75226,0.67676,31077,0.67676
661,-16.66582,15.29324,225.33154,31103,14.59242
661,-16.66582,15.29324,225.33154,31092,210.73912
723,-16.48295,14.55169,62.32599,31083,52.98621
723,-16.48295,14.55169,62.32599,31101,9.33979
1211,-15.39743,14.36943,278.23098,31086,278.23098
464,-17.25921,14.70781,0.99515,31079,0.99515
1337,-14.59043,14.23827,156.06821,31100,64.74234
1337,-14.59043,14.23827,156.06821,31086,91.32586
427,-17.30894,14.77634,0.35456,31078,0.00255
427,-17.30894,14.77634,0.35456,31079,0.35201
780,-16.31947,15.45574,138.65282,31092,138.65282
852,-16.23509,14.6517,0.78856,31081,0.78856
266,-17.4312,14.73978,0.29725,31077,0.29725
1447,-13.80507,13.60035,162.12991,31100,161.65615
1447,-13.80507,13.60035,162.12991,31091,0.47376
1328,-14.67163,14.09005,180.08222,31086,180.08222
1098,-15.74349,16.19773,182.62619,31094,38.16964
1098,-15.74349,16.19773,182.62619,31096,144.45655
493,-17.10571,14.56493,28.40634,31079,0.00733
493,-17.10571,14.56493,28.40634,31101,28.39901
218,-17.43934,14.75251,0.14663,31077,0.14663
79,-17.46368,14.69529,0.17517,31077,0.17517
803,-16.27708,12.56944,0.37683,31106,0.37683
1364,-14.46235,16.45312,126.63851,31097,126.63851
1406,-14.12566,13.15431,57.10247,31091,57.10247
1496,-13.46387,13.60231,423.45066,31098,294.86366
1496,-13.46387,13.60231,423.45066,31100,128.58701
1246,-15.14695,13.83915,202.0779,31086,202.0779
799,-16.3063,14.35977,97.24056,31083,95.37549
799,-16.3063,14.35977,97.24056,31087,1.86507
1606,-12.42552,12.55949,121.92168,31099,121.92168
305,-17.4142,14.74936,0.57396,31078,0.57396
1043,-15.87807,14.86648,0.38736,31082,0.38736
1528,-13.18261,15.41205,147.07832,31095,147.07832
1136,-15.6492,15.38549,362.92808,31094,8.37938
1136,-15.6492,15.38549,362.92808,31093,354.5487
209,-17.44233,14.76256,0.22862,31077,0.22862
1369,-14.39128,12.79034,210.50747,31089,210.50747
1590,-12.47442,13.42525,605.08376,31098,530.5152
1590,-12.47442,13.42525,605.08376,31099,69.66597
1590,-12.47442,13.42525,605.08376,31100,4.90258
410,-17.32863,14.76737,2.51494,31078,2.51494
426,-17.30902,14.77046,1.13263,31078,0.61436
426,-17.30902,14.77046,1.13263,31079,0.51827
388,-17.35439,14.77688,0.46563,31078,0.46563
1452,-13.72964,16.03341,44.56689,31095,44.16632
1452,-13.72964,16.03341,44.56689,31097,0.40057
546,-16.93605,14.77373,1.33045,31102,1.33045
1341,-14.61774,16.27485,773.99095,31097,773.99095
507,-17.03662,14.58366,32.34589,31101,32.34589
593,-16.82817,15.29545,74.60989,31103,74.60989
1624,-12.26992,12.54974,134.08127,31099,134.08127
1597,-12.48689,14.14336,409.93167,31098,409.93167
432,-17.30554,14.77346,0.73284,31079,0.73284
1140,-15.63983,13.05509,34.33637,31090,34.33637
1405,-14.17317,16.05686,476.78846,31097,476.78846
517,-16.99588,14.43374,1.77224,31101,1.77224
970,-15.98331,13.64905,86.95505,31088,86.95505
491,-17.12426,14.91034,26.553,31079,0.75396
491,-17.12426,14.91034,26.553,31102,25.79904
300,-17.41513,14.76245,0.59894,31078,0.59894
1497,-13.50817,13.54926,73.84427,31100,73.84427
1184,-15.53605,16.51162,27.41465,31096,27.41465
960,-16.04801,14.78831,58.15856,31082,58.15856
1014,-15.9351,16.14148,276.8239,31094,139.11061
1014,-15.9351,16.14148,276.8239,31096,137.7133
1589,-12.46826,12.96314,534.28413,31099,534.2482
1589,-12.46826,12.96314,534.28413,31100,0.03593
608,-16.8093,14.93689,10.92008,31103,10.92008
599,-16.82782,14.9392,7.45168,31103,7.45168
406,-17.33937,14.79227,0.94761,31078,0.94761
759,-16.40782,14.87529,101.67717,31080,101.67717
955,-16.03969,15.05175,66.09587,31092,66.09587
142,-17.45305,14.71674,0.18827,31077,0.18827
243,-17.4362,14.66593,0.09285,31077,0.09285
151,-17.45121,14.75445,0.18187,31077,0.18187
422,-17.31587,14.72557,0.87098,31078,0.38574
422,-17.31587,14.72557,0.87098,31079,0.48524
1479,-13.64117,13.79,45.51964,31100,45.51964
379,-17.36231,14.75044,0.31161,31078,0.31161
1429,-13.95399,13.19953,231.23941,31091,231.23941
118,-17.45785,14.74041,0.10308,31077,0.10308
1523,-13.25938,15.55784,97.89669,31095,97.89669
543,-16.943,14.79865,3.39629,31102,3.39629
1277,-14.97509,14.06759,172.51112,31086,172.51112
1028,-15.8891,14.87786,0.91273,31082,0.91273
679,-16.5363,15.07247,106.61494,31103,106.61494
808,-16.25297,12.92882,96.74243,31104,96.74243
125,-17.45424,14.70547,0.19681,31077,0.19681
170,-17.44651,14.69421,0.20485,31077,0.20485
449,-17.27651,14.72683,0.52643,31079,0.52643
1570,-12.7067,14.99451,328.81656,31095,328.81656
1459,-13.70968,14.10883,1173.86377,31098,363.76241
1459,-13.70968,14.10883,1173.86377,31100,810.10136
262,-17.43322,14.73483,0.30807,31077,0.30807
294,-17.42075,14.77234,0.36064,31078,0.36064
795,-16.28392,12.57446,0.97865,31106,0.97865
280,-17.42536,14.76017,0.14019,31077,0.00008
280,-17.42536,14.76017,0.14019,31078,0.14011
1449,-13.80337,13.65753,246.84832,31100,246.84832
1335,-14.60817,12.82121,286.68145,31089,286.68145
1505,-13.41214,15.84274,86.73929,31095,86.73929
1371,-14.34026,16.55307,167.67108,31097,167.67108
168,-17.44885,14.71487,0.0934,31077,0.0934
1416,-14.04577,16.32067,84.05376,31097,84.05376
194,-17.44433,14.75305,0.16176,31077,0.16176
299,-17.41672,14.77073,0.26064,31078,0.26064
1354,-14.48772,16.49458,97.61217,31097,97.61217
45,-17.47538,14.73148,0.67553,31077,0.67553
1632,-12.16977,12.57557,77.49893,31099,77.49893
1107,-15.76115,14.35295,183.14818,31085,11.72674
1107,-15.76115,14.35295,183.14818,31086,171.42144
1162,-15.56903,12.50111,67.04847,31090,67.04847
356,-17.37791,14.74129,0.30833,31078,0.30833
1504,-13.46796,13.45149,163.08729,31098,1.48005
1504,-13.46796,13.45149,163.08729,31100,161.60724
596,-16.82482,14.16833,25.97802,31101,25.97802
1166,-15.56389,14.82963,136.05412,31085,68.83854
1166,-15.56389,14.82963,136.05412,31093,67.21558
690,-16.52078,13.67879,124.08009,31084,124.08009
1061,-15.86676,14.84917,0.74817,31082,0.74817
559,-16.92718,14.79088,0.7684,31102,0.7684
1436,-13.84332,16.06377,78.21857,31097,78.21857
1581,-12.61236,15.02997,66.60477,31095,0.31811
1581,-12.61236,15.02997,66.60477,31098,66.28665
715,-16.49095,16.0226,0.60103,31096,0.60103
385,-17.35927,14.75481,0.37112,31078,0.37112
206,-17.4419,14.7084,0.26569,31077,0.26569
1618,-12.23019,14.31633,356.08619,31098,356.08619
1483,-13.64383,12.91337,555.26535,31100,234.69402
1483,-13.64383,12.91337,555.26535,31091,320.57133
139,-17.45233,14.69366,0.17932,31077,0.17932
625,-16.73229,14.11903,67.02514,31083,60.44386
625,-16.73229,14.11903,67.02514,31101,6.58128
1418,-13.99566,16.19968,109.59038,31097,109.59038
1304,-14.8171,14.60198,340.87449,31086,201.91819
1304,-14.8171,14.60198,340.87449,31093,138.9563
362,-17.37478,14.7632,0.38987,31078,0.38987
482,-17.16514,14.64592,11.77212,31079,11.77212
1508,-13.43138,13.80349,342.49736,31098,143.94641
1508,-13.43138,13.80349,342.49736,31100,198.55095
1549,-12.83247,14.66415,1512.53394,31095,1090.34016
1549,-12.83247,14.66415,1512.53394,31098,422.19378
1401,-14.17957,12.72463,113.34867,31091,113.34867
1176,-15.60357,15.57434,630.73433,31094,222.44811
1176,-15.60357,15.57434,630.73433,31093,408.28622
1595,-12.44558,14.88505,24.26789,31098,24.26789
1258,-15.07457,14.20771,221.19151,31086,221.19151
1557,-12.87135,13.51507,958.31951,31098,493.38369
1557,-12.87135,13.51507,958.31951,31100,464.93583
1643,-12.02465,13.12426,319.32354,31099,319.32354
419,-17.31668,14.7436,0.4248,31078,0.41005
419,-17.31668,14.7436,0.4248,31079,0.01474
213,-17.44074,14.73319,0.21168,31077,0.21168
724,-16.48082,12.72175,148.41886,31104,148.41886
1123,-15.69941,16.45388,23.49784,31096,23.49784
1272,-14.98516,13.98173,267.46264,31086,267.46264
972,-15.99153,12.74856,58.51833,31104,9.70951
972,-15.99153,12.74856,58.51833,31090,48.80882
222,-17.43901,14.7581,0.1641,31077,0.1641
1205,-15.41362,15.08234,586.91709,31093,586.91709
752,-16.42835,14.34995,63.70364,31083,63.70364
227,-17.43759,14.66963,0.08995,31077,0.08995
1146,-15.57408,14.73113,189.04171,31085,189.04171
1340,-14.59245,12.69802,103.99777,31089,103.99777
1070,-15.86793,14.54128,153.29222,31082,96.99033
1070,-15.86793,14.54128,153.29222,31085,56.30189
1174,-15.51721,13.23949,231.89194,31090,231.89194
261,-17.43081,14.66635,0.11924,31077,0.11924
131,-17.45284,14.70048,0.33911,31077,0.33911
1144,-15.60012,14.45694,112.95039,31085,0.47261
1144,-15.60012,14.45694,112.95039,31086,112.47778
363,-17.37266,14.78224,0.2422,31078,0.2422
1081,-15.81696,13.93631,107.12818,31087,99.66541
1081,-15.81696,13.93631,107.12818,31088,7.46278
968,-16.01121,15.13623,147.30833,31092,147.30833
1219,-15.37255,15.92686,744.99584,31096,150.50445
1219,-15.37255,15.92686,744.99584,31097,186.3781
1219,-15.37255,15.92686,744.99584,31093,408.11329
1370,-14.32363,12.99955,186.90225,31089,183.15298
1370,-14.32363,12.99955,186.90225,31091,3.74927
914,-16.13428,16.55376,125.21258,31096,125.21258
516,-17.00049,14.44026,1.6436,31101,1.6436
1494,-13.54994,15.9188,72.45042,31095,72.45042
746,-16.41459,15.67483,285.86121,31094,214.14037
746,-16.41459,15.67483,285.86121,31092,71.72085
248,-17.43654,14.72334,0.46391,31077,0.46391
863,-16.21704,14.66577,4.50462,31081,4.50462
4,-17.5164,14.74673,0.51415,31077,0.51415
1154,-15.55472,15.18222,335.77037,31093,335.77037
20,-17.4914,14.75666,0.364,31077,0.364
64,-17.46765,14.70961,0.18426,31077,0.18426
860,-16.23153,15.62848,1.12769,31094,1.12769
101,-17.45908,14.6968,0.27941,31077,0.27941
1466,-13.68468,13.78902,23.71231,31100,23.71231
1190,-15.5005,13.07411,155.68909,31090,155.68909
1664,-11.44947,13.06243,109.27501,31099,109.27501
1407,-14.1218,13.12435,66.79995,31091,66.79995
31,-17.47905,14.76223,1.03083,31077,1.03083
1106,-15.74706,13.31357,105.89285,31090,105.89285
585,-16.86405,14.95791,68.5142,31103,68.5142
1446,-13.74747,13.82916,226.79184,31100,226.79184
792,-16.31195,14.71261,48.97946,31080,34.55034
792,-16.31195,14.71261,48.97946,31081,14.42912
1531,-13.1214,14.11096,717.4699,31098,717.4699
195,-17.44414,14.72793,0.26807,31077,0.26807
1006,-15.90381,14.88406,2.65435,31082,2.65435
320,-17.39588,14.75473,0.27416,31078,0.27416
1383,-14.28336,16.57255,61.09229,31097,61.09229
1548,-12.91916,14.03074,455.86703,31098,455.86703
796,-16.30284,12.86483,69.2807,31104,69.2807
215,-17.43999,14.75348,0.08816,31077,0.08816
1214,-15.37568,12.90251,220.65495,31090,220.65495
1309,-14.83591,15.78037,761.81651,31093,761.81651
1186,-15.50489,13.68395,177.28178,31088,177.28178
1273,-14.96939,16.63828,55.04672,31097,55.04672
113,-17.45832,14.69081,0.2412,31077,0.2412
1607,-12.34426,14.418,217.64481,31098,217.64481
1484,-13.58786,15.94407,105.26017,31095,105.26017
346,-17.38295,14.7436,0.59704,31078,0.59704
378,-17.3639,14.76533,0.43363,31078,0.43363
1487,-13.56754,15.90172,104.4114,31095,104.4114
1049,-15.87624,14.86026,0.16639,31082,0.16639
1625,-12.21054,12.82246,463.21162,31099,463.21162
1525,-13.2552,15.68102,59.99554,31095,59.99554
699,-16.49741,15.88433,144.83799,31094,40.65898
699,-16.49741,15.88433,144.83799,31096,104.17901
579,-16.89477,15.11922,41.89832,31103,41.89832
582,-16.87092,14.69088,69.31798,31102,69.31798
253,-17.43269,14.66764,0.11281,31077,0.11281
1149,-15.6112,13.59407,80.99303,31088,80.99303
161,-17.4504,14.6903,0.20216,31077,0.20216
1601,-12.41235,14.8335,62.74497,31098,62.74497
928,-16.07362,14.14766,0.80208,31087,0.80208
267,-17.43003,14.67034,0.10428,31077,0.10428
839,-16.26276,15.39428,96.64627,31094,0.55016
839,-16.26276,15.39428,96.64627,31092,96.09611
224,-17.43907,14.70414,0.47163,31077,0.47163
1438,-13.82602,16.03136,160.23025,31095,107.72796
1438,-13.82602,16.03136,160.23025,31097,52.50229
268,-17.42904,14.70616,0.40812,31077,0.40812
1442,-13.79391,13.32812,110.31969,31100,4.96979
1442,-13.79391,13.32812,110.31969,31091,105.3499
1320,-14.7553,12.71043,132.69085,31089,132.69085
1560,-12.92393,14.35116,1371.31428,31098,1371.31428
747,-16.44992,15.0733,166.77216,31080,4.50208
747,-16.44992,15.0733,166.77216,31103,162.27008
1507,-13.42507,13.94399,518.87935,31098,518.87935
122,-17.45597,14.71837,0.16875,31077,0.16875
460,-17.26196,14.73373,3.20241,31079,3.20241
335,-17.38948,14.76189,0.23038,31078,0.23038
497,-17.10016,14.62117,27.3082,31101,27.3082
1305,-14.86647,12.76011,86.18413,31089,86.18413
793,-16.28628,12.5681,1.07971,31106,1.07971
189,-17.44471,14.73884,0.24155,31077,0.24155
1228,-15.26293,14.68817,220.83497,31086,32.14244
1228,-15.26293,14.68817,220.83497,31093,188.69253
768,-16.3664,12.51438,92.02995,31104,10.54025
768,-16.3664,12.51438,92.02995,31106,81.4897
862,-16.23723,15.64383,38.1235,31094,38.1235
726,-16.47401,14.11978,105.90852,31083,95.31601
726,-16.47401,14.11978,105.90852,31084,10.59252
181,-17.44582,14.72567,0.11227,31077,0.11227
804,-16.27687,12.56533,0.96661,31106,0.96661
739,-16.41759,15.3935,69.19872,31092,69.19872
760,-16.39762,15.92192,146.65782,31096,146.65782
490,-17.12025,14.74167,17.40227,31079,1.98063
490,-17.12025,14.74167,17.40227,31102,15.42165
836,-16.26948,13.7213,92.98308,31084,92.98308
704,-16.46981,14.07653,80.83967,31083,7.46453
704,-16.46981,14.07653,80.83967,31084,73.37514
533,-16.97266,14.78497,30.83586,31102,30.83586
1559,-12.85835,12.58394,248.32481,31099,248.32481
581,-16.91135,15.06064,91.95425,31103,91.95425
444,-17.27976,14.73341,0.80532,31079,0.80532
1281,-14.93685,12.86618,58.34736,31089,58.34736
28,-17.48083,14.72446,0.30686,31077,0.30686
1042,-15.88434,14.89303,6.27956,31082,6.27956
278,-17.42786,14.73096,0.41661,31077,0.41661
257,-17.43232,14.67037,0.07606,31077,0.07606
941,-16.07554,15.12889,102.39164,31092,102.39164
347,-17.38151,14.75033,0.51041,31078,0.51041
1439,-13.82478,13.94171,386.89348,31100,386.89348
1017,-15.90123,14.82193,1.86882,31082,1.86882
1378,-14.32556,14.15905,479.05602,31100,479.05602
140,-17.45344,14.68346,0.19478,31077,0.19478
773,-16.35944,16.08427,94.26611,31096,94.26611
236,-17.43726,14.76612,0.55523,31077,0.50569
236,-17.43726,14.76612,0.55523,31078,0.04954
50,-17.47195,14.75373,0.29188,31077,0.29188
1379,-14.28408,13.4937,118.38195,31100,118.38195
920,-16.08742,14.14319,1.91391,31087,1.91391
531,-16.9601,14.40315,1.95766,31101,1.95766
657,-16.66202,14.60016,64.70504,31101,64.70504
1200,-15.4164,12.88323,93.83135,31090,93.83135
1071,-15.86572,15.02932,138.43247,31082,44.41759
1071,-15.86572,15.02932,138.43247,31092,60.28844
1071,-15.86572,15.02932,138.43247,31093,33.72644
1065,-15.86144,14.85105,1.06574,31082,1.06574
1635,-12.09698,13.16199,315.32158,31099,315.32158
1209,-15.40244,16.496,213.26012,31096,130.67003
1209,-15.40244,16.496,213.26012,31097,82.59009
680,-16.55785,14.48057,72.30251,31083,34.11743
680,-16.55785,14.48057,72.30251,31101,38.18507
293,-17.42034,14.75964,0.58231,31078,0.58231
1612,-12.34758,13.9981,1077.48859,31098,1077.48859
1282,-14.94055,12.89155,1.01623,31089,1.01623
1103,-15.73651,14.5202,195.90036,31085,150.0553
1103,-15.73651,14.5202,195.90036,31086,45.84506
91,-17.46226,14.6987,0.19081,31077,0.19081
1220,-15.32143,16.54762,129.47713,31096,21.97062
1220,-15.32143,16.54762,129.47713,31097,107.50651
105,-17.45915,14.70163,0.32402,31077,0.32402
52,-17.47013,14.7013,0.28822,31077,0.28822
1324,-14.72999,16.35079,359.11251,31097,359.11251
1148,-15.63583,13.0812,124.19025,31090,124.19025
1137,-15.6359,14.75372,134.34072,31085,134.34072
1457,-13.70678,16.09585,92.67304,31095,64.08061
1457,-13.70678,16.09585,92.67304,31097,28.59243
980,-15.9956,14.77639,66.17643,31082,66.17643
1218,-15.32751,14.72426,84.25957,31086,10.79782
1218,-15.32751,14.72426,84.25957,31093,73.46175
1102,-15.76192,13.9531,101.0465,31086,22.26141
1102,-15.76192,13.9531,101.0465,31087,78.78509
825,-16.26511,15.48486,109.25553,31094,93.87853
825,-16.26511,15.48486,109.25553,31092,15.377
819,-16.25773,14.26724,138.27053,31083,21.72149
819,-16.25773,14.26724,138.27053,31087,116.54905
36,-17.47484,14.70702,0.23435,31077,0.23435
1289,-14.91563,14.31833,342.15493,31086,342.15493
317,-17.39916,14.75335,0.45627,31078,0.45627
238,-17.43595,14.76143,0.25245,31077,0.25245
1645,-11.87899,12.46984,467.6673,31099,467.6673
835,-16.25064,16.15719,167.44954,31096,167.44954
1472,-13.67142,13.77148,0.421,31100,0.421
421,-17.31413,14.79048,7.32566,31078,0.27813
421,-17.31413,14.79048,7.32566,31079,7.04753
1292,-14.88326,13.89938,256.41431,31086,256.41431
1120,-15.67204,14.61017,211.261,31085,211.261
1078,-15.8601,14.29251,105.06902,31085,102.88175
1078,-15.8601,14.29251,105.06902,31086,2.18727
1199,-15.44465,12.82256,101.15942,31090,101.15942
1321,-14.70537,13.93821,177.28546,31100,0.72541
1321,-14.70537,13.93821,177.28546,31086,176.56006
687,-16.53385,14.3394,99.50911,31083,99.50911
834,-16.23091,15.02216,120.03223,31081,7.59714
834,-16.23091,15.02216,120.03223,31103,108.44961
834,-16.23091,15.02216,120.03223,31092,3.98549
1648,-11.89199,13.11567,501.06718,31099,501.06718
1512,-13.37819,15.64557,62.92243,31095,62.92243
855,-16.23103,14.64858,0.89861,31081,0.89861
1616,-12.2772,14.76785,36.46465,31098,36.46465
35,-17.4748,14.7603,0.26981,31077,0.26981
797,-16.28528,12.55983,3.35404,31106,3.35404
1051,-15.87717,14.84071,2.59317,31082,2.59317
1404,-14.1645,12.81007,136.99807,31089,50.55686
1404,-14.1645,12.81007,136.99807,31091,86.44121
1402,-14.15334,16.22591,197.2583,31097,197.2583
1038,-15.86374,14.91023,60.21264,31082,60.21264
1384,-14.21957,15.59929,1158.66003,31095,930.85864
1384,-14.21957,15.59929,1158.66003,31097,156.845
1384,-14.21957,15.59929,1158.66003,31093,70.95639
902,-16.12444,13.7151,70.06442,31084,10.78137
902,-16.12444,13.7151,70.06442,31088,59.28306
642,-16.65946,12.50283,132.86191,31104,7.09405
642,-16.65946,12.50283,132.86191,31105,125.76785
256,-17.43227,14.71349,0.45042,31077,0.45042
900,-16.12663,12.55679,108.45958,31104,0.82262
900,-16.12663,12.55679,108.45958,31106,107.63697
